listing_id,title,location_raw,transaction_raw,transaction_category,property_type,price_raw,modified_date_list,listing_url,scraped_at,surface_area,price,currency,price_type,description,region,city,locality,inserted_date,modified_date,contact_phone,photo_count,rooms_raw,bedrooms,has_air_conditioning,has_heating,has_elevator,has_pool,has_garage,has_garden,price_per_m2
3444179,Bureau en 3espaces à,Montplaisir,Bureaux & Commer,SALE,Bureau,1 300,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444179&titre=Bureau en 3espaces à montplaisir,2026-01-31T22:16:03.515484+00:00,95.0,1300.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau en 3 espaces d'une superficie 95 m² situé dans un immeuble gardé et sur artère principale à montplaisir tunis. il est composer comme suit : un grand accueil , deux pièces , kitchenette ,une salle deau ,immeuble fibré et  une place de parking prix de location : 1 300 dt hors retenue frais de syndic    :  70 dt / mois contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Montplaisir,Montplaisir,03/01/2026,03/01/2026,29278658,4,,,False,False,False,False,False,False,13.68
3444178,Bureau meublé à montplais,Montplaisir,Bureaux & Commer,SALE,Bureau,1 800,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444178&titre=Bureau meublé à montplaisir,2026-01-31T22:16:04.194918+00:00,80.0,1800.0,TND,TOTAL,mine dor immobilière vous propose à la #location un #bureau #meublé en 3 espaces d'une superficie 80 m² situé dans un immeuble gardé et sur artère principale à montplaisir tunis il est composer comme suit : un grand accueil un bureau de direction avec salle deau privative une pièce kitchenette une salle deau climatisation central chaud & froid fibre optique disponible prix de location : 1800 dt hors retenue frais de syndic    :  110 dt / mois contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .,Tunis,Montplaisir,Montplaisir,03/01/2026,03/01/2026,29278658,0,,,True,False,False,False,False,False,22.5
3444177,S3 neuf et jamais ha,Mutuelle Ville,Location,RENT,App. 4 pièc,4 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444177&titre=S3 neuf et jamais habité a mutuelleville,2026-01-31T22:16:04.974719+00:00,277.0,4000.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #appartement s+3 jamais habité dune superficie totale 277m² situé dans une résidence gardée et totalement sécurisée à notre dame mutuelleville. il se compose comme suit : la partie jour se compose d'un salon spacieux et lumineux , salle à manger donnant sur un balcon avec vue dégagée ,cuisine aménagée entièrement équipée avec un séchoir et une salle deau invités. la partie nuit se compose de trois suites parentales avec un balcon bien exposé plusieurs espaces de rangement il dispose également de la climatisation ,chauffage central et dune place de parking au sous sol prix de location : 4 000 dt frais de syndic : 417 dt pour plus de détails veuillez nous contacter sur le 29 277 659 ou 29 278 658.",Tunis,Mutuelle Ville,Mutuelle Ville,03/01/2026,03/01/2026,29278658,5,s+3,3.0,True,True,False,False,False,False,14.44
3444174,Av un bureau au cent,Republique,Vente,SALE,Surfaces,230 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444174&titre=Av un bureau au centre ville tunis,2026-01-31T22:16:05.694199+00:00,127.0,230000.0,TND,TOTAL,"mine dor immobilière vous propose à la #vente un #bureau lumineux en 3 espaces d'une superficie totale 127m² situé dans un immeuble vue sur lac ,gardé et totalement sécurisé au centre ville tunis il est composer comme suit : un grand accueil ,deux pièces, kitchenette ,une salle deau et une place de parking au sous sol prix de vente :  230 000 dt dossier juridique en règle contactez-nous sur le  +216 29 277 659 ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Republique,Republique,03/01/2026,03/01/2026,29278658,5,,,False,False,False,False,False,False,1811.02
3444172,Bureau en 3espaces haut s,Montplaisir,Bureaux & Commer,SALE,Bureau,2 850,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444172&titre=Bureau en 3espaces haut standing à montplaisir,2026-01-31T22:16:06.330035+00:00,120.0,2850.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau en 3 espaces d'une superficie totale 120 m² situé dans un immeuble gardé et sur artère principale à montplaisir tunis il est composer comme suit : un grand accueil ,open space ,une pièce ,kitchenette ,deux sanitaires climatisation central chaud & froid fibre optique disponible une place de parking disponible prix de location : 2850 dt htva frais de syndic :133 dt / mois disponible janvier 2026 contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Montplaisir,Montplaisir,03/01/2026,03/01/2026,29278658,0,,,True,False,False,False,False,False,23.75
3444171,Open space au lac 1,Berge Du Lac,Bureaux & Commer,SALE,Bureau,5 400,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444171&titre=Open space au lac 1,2026-01-31T22:16:06.994757+00:00,180.0,5400.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau #haut #standing en open space d'une superficie totale 180m² situé dans un immeuble gardé, totalement sécurisé et sur artère principale au lac 1 . il est composer comme suit : hall dentrée ,open space ,kitchenette ,deux salles deau ,climatisation central chaud & froid et une place de parking au sous sol. prix de location : 5 400 htva frais de syndic : 433 dt contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Berge Du Lac,Berge Du Lac,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,30.0
3444169,Bureau en 4 espaces,Charguia 2,Bureaux & Commer,SALE,Bureau,1 600,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444169&titre=Bureau en 4 espaces au coeur charguia 2,2026-01-31T22:16:07.636666+00:00,115.0,1600.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau en 4 espaces d'une superficie totale 115m² situé dans un immeuble gardé , sécurisé et sur artère principale à charguia 2 . il est composer comme suit : un hall dentrée trois pièces kitchenette une salle deau climatisation en split chaud & froid place de parking disponible prix de location : 1 600 dt htva frais de syndic  :  128 dt/ mois contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Ariana,Charguia 2,Charguia 2,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,13.91
3444168,Office en open space,Berge Du Lac,Bureaux & Commer,SALE,Bureau,8 500,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444168&titre=Office en open space 285m au lac 1,2026-01-31T22:16:08.409009+00:00,285.0,8500.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau neuf en open space d'une superficie totale 285m² situé dans un immeuble gardé et sur artère principale à berges du lac1 . il est composer comme suit : hall dentrée ,open space avec vue dégagé ,pièce de direction ,kitchenette, quatre sanitaires, salle serveur ,climatisation central chaud & froid  ,une terrasse ,deux places de parking au sous-sol , fibre optique disponible prix de location : 8500 htva frais de syndic   :  237 dt /mois contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Berge Du Lac,Berge Du Lac,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,29.82
3444167,Open space totalemen,Berge Du Lac,Bureaux & Commer,SALE,Bureau,5 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444167&titre=Open space totalement renové au lac 1,2026-01-31T22:16:09.151107+00:00,200.0,5000.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau refait à neuf en open space d'une superficie totale 200m² situé dans un immeuble gardé,sécurisé  au lac1 il est composer comme suit : hall dentrée open space salle de direction avec salle deau privative kitchenette deux sanitaires salle serveur climatisation central chaud & froid une terrasse deux places de parking au sous-sol fibre optique disponible prix de location : 5000 htva frais de syndic   :  166 dt contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Berge Du Lac,Berge Du Lac,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,25.0
3207964,Gps villa deux niveaux plus s,Hammam Chatt,Vente,SALE,Maisons,940 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3207964&titre=Gps villa deux niveaux plus studio,2026-01-31T22:16:09.879420+00:00,670.0,940000.0,TND,TOTAL,villa deux niveaux séparés  bon voisinage emplacement calme et résidentiel du coté de la plage à faible distance de la mosquée essafaa sur un terrain de 670m² dont 720m² habitable  rez de chaussée 4 chambres grande cuisine salle de bain salle d'eau garage zone verte salon et débarras. 1er étage 4 chambres salon cuisine salle d'eau  salle de bain 3balcons studio s2 3 verandas tous équipés de gaz de ville eau potable éléctricité et sondage entrée de 4 voitures contacter mr hassouna conseiller en immobilier +216 71420 606    +216 v20282357    +216 532823532 visite  gratuite sur rendez vous,Ben arous,Hammam Chatt,Hammam Chatt,08/05/2023,03/01/2026,+216 20 282 357,0,studio,0.0,False,False,False,False,True,False,1402.99
3146226,Gps  appart 1er étage me,Hammam Chatt,Location vacance,RENT,App. 3 pièc,840,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3146226&titre=Gps  appart 1er étage meublé,2026-01-31T22:16:10.675606+00:00,120.0,840.0,TND,TOTAL,"appart meublé haut standing 1er étage à hammam chatty à faible ditance de la plage 200m se compose de deux chambres, salon salle à manger douche à l'italienne  cuisine  meublée et agencée couloir salle d'eau chauffage central dans une  zone d'habitation location vacances du 15 sept au 15 mai à 840d/ semaine location estivale   du 16 mai au 15 septembre 950d/semaine ccontacter mrt hassouna conseiller en immobilier +216 71420606 +216 20282357 +216 53282353 réservation obligatoire frais de visite 30d",Ben arous,Hammam Chatt,Hammam Chatt,19/10/2022,03/01/2026,+216 20 282 357,5,,,False,True,False,False,False,False,7.0
3144342,Gps  villa deux niveaux,Bir El Bey,Vente,SALE,Maisons,270 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3144342&titre=Gps  villa deux niveaux montasser,2026-01-31T22:16:11.440841+00:00,204.0,270000.0,TND,TOTAL,villa deux niveaux deux étages indépendants de 102m²  à bir el bey du coté du dispensaaire et école chacun bien construit s de rez de chaussée dégagé sur rue se compose de 3 chambres salon salle de bain salle d'eau séchoir entrée indépendante alimenté  en eau potable sonede et éléctricité et gaz de ville contacter mr hassouna conseiller en immobilier gps agence immobilière hammam chatt titre foncier disponible aucune charge +216 20282357    +216 53282353    +216  71420606,Ben arous,Bir El Bey,Bir El Bey,13/10/2022,03/01/2026,+216 20 282 357,5,,,False,False,False,False,False,False,1323.53
3444166,Bureau h4 accesible,Montplaisir,Bureaux & Commer,SALE,Bureau,1 500,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444166&titre=Bureau h4 accesible à montplaisir,2026-01-31T22:16:12.177229+00:00,110.0,1500.0,TND,TOTAL,mine dor immobilière vous propose à la #location un #bureau en 4 espaces d'une superficie totale 110m² situé dans un immeuble gardé et sur artère principale à montplaisir tunis il est composer comme suit : un accueil quatre pièces kitchenette une salle deau climatisation en split système chaud & froid place de parking au sous-sol prix de location : 1 500 dt hors retenue frais de syndic inclus contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .,Tunis,Montplaisir,Montplaisir,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,13.64
3444165,S2 a jardin manzah2,Jardins d'el Me,Location,RENT,App. 2 pièc,650,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444165&titre=S2 a jardin manzah2,2026-01-31T22:16:12.760527+00:00,,650.0,TND,TOTAL,"l'agence nixon immobilier met a votre disposition la location un  appartement s+2 , situé à  jardin manzah2, il se compose de: un vaste salon 3 chambre à coucher confortables, avec dressing cuisine bien équipée une salle de bain lappartement est équipé d'un chauffage central. frais de location: 650 dt pour plus de renseignement merci de nous contacter sur les numéros suivants: 93279899/93410120",Ariana,Jardins d'el Menzah,Jardins d'el Menzah,03/01/2026,03/01/2026,93279899,5,s+2,2.0,False,True,False,False,False,True,
3444164,Plateau ouvert en op,Zone urbaine no,Bureaux & Commer,SALE,Bureau,12 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444164&titre=Plateau ouvert en open space 511m au cun,2026-01-31T22:16:13.453938+00:00,511.0,12000.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #plateau haut standing d'une superficie totale 511m² situé dans un immeuble gardé ,sécurisé 24/24 au coeur de centre #urbain #nord. ce bien est composer comme suit; hall dentrée ,open space, des bureaux individuels ,quatre sanitaires ,deux kitchenette ,une salle serveur . climatisation centrale chaud & froid huit places de parking sont disponibles non inclus au loyer deux entrées indépendantes un espace extérieur pour détente prix de location : 12 000 dt htva frais de syndic :  1 280 dt / mois contactez-nous sur le  +216 29 277 659  ou +216 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Zone urbaine nord,Zone urbaine nord,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,23.48
3444162,Terrain au calme à 2 min,Kerkouane,Terrain,SALE,Terrain nu,75 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444162&titre=Terrain au calme à 2 min de la plage,2026-01-31T22:16:14.194111+00:00,250.0,75000.0,TND,TOTAL,"offrez-vous un morceau de paradis dans l'endroit le plus sauvage et pur du cap bon. nous vendons un terrain exceptionnel situé à kerkouane, offrant une vue imprenable sur la méditerranée.",Nabeul,Kerkouane,Kerkouane,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,300.0
3444161,Av mur du local comm,Berge Du Lac,Bureaux & Commer,SALE,Surfaces,11 111,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444161&titre=Av mur du local commercial au lac 1,2026-01-31T22:16:14.874770+00:00,29.0,11111.0,TND,TOTAL,"mine dor immobilière vous propose à la #vente #mur dun #local #commercial exploité actuellement en agence de location voiture sise au coeur de lac 1 dans un emplacement stratégique et à proximité de toutes les commoditées. ce local développe une surface environ 29 m² est composé dun espace principal lumineux aménagé en réception chaleureuse,une salle deau et une terrasse offrant un bon apport de lumière naturelle avec climatisation & chauffage central installés. prix de vente très intéressant le loyer mensuel est fixé à 1000 dinars contactez-nous sur le +216 29 277 659 ou +216 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Berge Du Lac,Berge Du Lac,03/01/2026,03/01/2026,29278658,1,,,True,True,False,False,False,False,383.14
3444160,Vue panoramique sur mer,Kerkouane,Terrain,SALE,Terrain nu,75 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444160&titre=Vue panoramique sur mer,2026-01-31T22:16:15.531834+00:00,250.0,75000.0,TND,TOTAL,"offrez-vous un morceau de paradis dans l'endroit le plus sauvage et pur du cap bon. nous vendons un terrain exceptionnel situé à kerkouane, offrant une vue imprenable sur la méditerranée. 57092023",Nabeul,Kerkouane,Kerkouane,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,300.0
3444158,Al appartement riche,Zone urbaine no,Location,RENT,App. 3 pièc,2 300,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444158&titre=Al appartement richement meublé au centre urbain,2026-01-31T22:16:16.258993+00:00,110.0,2300.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #appartement richement meublé en s+2 d'une superficie 110m² situé dans une résidence gardée ,sécurisée et proche de toutes les  commoditées au coeur de centre urbain nord. ce bien est composer comme suit; un salon spacieux avec balcon cuisine agencée avec séchoir et un espace couvert une salle d'eau invités avec baignoire deux chambres à coucher avec dressings climatisation en split système chauffage central une place de parking au sous-sol prix de location : 2 300 dt frais de syndic :  70 dt contactez-nous sur le  +216 29 277 659  ou +216 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Zone urbaine nord,Zone urbaine nord,03/01/2026,03/01/2026,29278658,5,s+2,2.0,True,True,False,False,False,False,20.91
3444157,Al dépôt au rdc acce,Charguia 1,Bureaux & Commer,SALE,Surfaces,10 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444157&titre=Al dépôt au rdc accessible à charguia 1,2026-01-31T22:16:16.899951+00:00,1.0,10000.0,TND,TOTAL,"à louer dépôt de 1 200 m²: mine dor immobilière vous présente un dépôt situé sur une route principale à charguia 1,dans un emplacement stratégique et sécurisé. le dépôt comprend : accès pour les camions couvert en charpente métallique hauteur sous plafond : 4m 60 un espace de stockage ouvert au rdc et a létage salle de pause deux sanitaires électricité force disponible convient pour toutes activités : stockage, industrie légère,fabrication , etc. accès facile et excellente visibilité disponible a partir du 01/04/2026 pour plus d'informations contactez votre conseiller en immobilier 29277659 ou 29278658.",Ariana,Charguia 1,Charguia 1,03/01/2026,03/01/2026,29278658,1,,,False,False,False,False,False,False,10000.0
3444156,Pour un terrain proche d,Ain Errahma,Vente,SALE,Surfaces,21 900,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444156&titre=Pour un terrain proche de la mer,2026-01-31T22:16:17.566302+00:00,175.0,21900.0,TND,TOTAL,"saisissez l'opportunité de posséder un terrain à bouficha, un emplacement de choix qui combine air marin et calme champêtre. 57092023",Sousse,Ain Errahma,Ain Errahma,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,125.14
3444155,Terrain a un prix  choc,Sidi Thabet,Terrain,SALE,Terrain nu,113 750,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444155&titre=Terrain a un prix  choc na ne pas rater,2026-01-31T22:16:18.764340+00:00,455.0,113750.0,TND,TOTAL,"vendre à sidi thabet, bien situé dans un quartier calme et accessible, à environ 10 minutes de géant. terrain saloum et constructible, proche de toutes les commodités. paiement par facilité possible. idéal pour habitation ou investissement. sérieux seulement. 57 092 024",Ariana,Sidi Thabet,Sidi Thabet,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,250.0
3444154,Al bureau en  3espac,Cite El Mahraje,Bureaux & Commer,SALE,Bureau,1 650,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444154&titre=Al bureau en  3espaces a louis braille tunis,2026-01-31T22:16:19.409279+00:00,100.0,1650.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau neuf h+3 d'une superficie totale 100m² situé dans un immeuble bureautique ,gardé , sécurisé sur avenue louis braille montplaisir. il est composer comme suit : un hall dentrée trois pièces dont une avec salle deau privative kitchenette une salle deau commune climatisation en split système chaud & froid une place de parking également disponible prix de location : 1650 dt hors retenue contactez-nous sur le  +216 29 277 659  ou 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Cite El Mahrajene,Cite El Mahrajene,03/01/2026,03/01/2026,29278658,5,,,True,False,False,False,False,False,16.5
3444153,Votre terrain nature,Ain Errahma,Terrain,SALE,Terrain nu,21 900,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444153&titre=Votre terrain nature,2026-01-31T22:16:20.101118+00:00,175.0,21900.0,TND,TOTAL,"à la recherche d'intimité et de tranquillité ? découvrez ce terrain d'exception à bouficha, idéalement situé pour ceux qui veulent construire sans vis-à-vis direct. 57092023",Sousse,Ain Errahma,Ain Errahma,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,125.14
3444152,Terrain avec prix raisso,Sidi Thabet,Terrain,SALE,Terrain agr,25 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444152&titre=Terrain avec prix raissonable,2026-01-31T22:16:20.779923+00:00,222.0,25000.0,TND,TOTAL,"vendre à sidi thabet, bien situé dans un quartier calme et accessible, à environ 10 minutes de géant. terrain saloum et constructible, proche de toutes les commodités. paiement par facilité possible. idéal pour habitation ou investissement. sérieux seulement. 57 092 024",Ariana,Sidi Thabet,Sidi Thabet,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,112.61
3444151,Bureau h3 haut standing a,Zone urbaine no,Bureaux & Commer,SALE,Bureau,2 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444151&titre=Bureau h3 haut standing au cun,2026-01-31T22:16:21.449131+00:00,110.0,2000.0,TND,TOTAL,"mine dor immobilière vous propose à la #location un #bureau haut standing en 4 espaces d'une superficie totale 110m² situé dans une immeuble gardée ,sécurisé et proche de toutes les  commoditées au centre #urbain #nord il est composer comme suit; un accueil spacieux trois pièces kitchenette deux salles deau climatisation central chaud & froid une place de parking disponible prix de location : 2 000 dt hors retenue frais de syndic :  92 dt / mois contactez nous sur le  +216 29 277 659  ou +216 29 278 658 pour avoir plus dinformations ou pour planifier une visite .",Tunis,Zone urbaine nord,Zone urbaine nord,03/01/2026,03/01/2026,29278658,0,,,True,False,False,False,False,False,18.18
3444150,Terrain indépendant au c,Bou Ficha,Terrain,SALE,Terrain nu,21 900,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444150&titre=Terrain indépendant au calme absolu,2026-01-31T22:16:22.246821+00:00,175.0,21900.0,TND,TOTAL,"à la recherche d'intimité et de tranquillité ? découvrez ce terrain d'exception à bouficha, idéalement situé pour ceux qui veulent construire sans vis-à-vis direct.",Sousse,Bou Ficha,Bou Ficha,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,125.14
3444149,Terrain avec  prix avant,Sidi Thabet,Terrain,SALE,Terrain nu,28 600,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444149&titre=Terrain avec  prix avantageux,2026-01-31T22:16:22.929578+00:00,130.0,28600.0,TND,TOTAL,"vendre à sidi thabet, bien situé dans un quartier calme et accessible, à environ 10 minutes de géant. terrain saloum et constructible, proche de toutes les commodités. paiement par facilité possible. idéal pour habitation ou investissement. sérieux seulement. 57 092 024",Ariana,Sidi Thabet,Sidi Thabet,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,220.0
3444147,Future villa de luxe,Sidi Thabet,Vente,SALE,Surfaces,25 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444147&titre=Future villa de luxe,2026-01-31T22:16:23.723374+00:00,122.0,25000.0,TND,TOTAL,"offrez-vous le privilège de construire votre demeure dans la zone la plus verdoyante du grand tunis. à vendre, un terrain d'exception situé dans un quartier calme et hautement résidentiel à sidi thabet. 57092023",Ariana,Sidi Thabet,Sidi Thabet,03/01/2026,03/01/2026,,3,,,False,False,False,False,False,False,204.92
3424957,Dépôt à charguia 1,Charguia 1,Bureaux & Commer,SALE,Surfaces,2 500 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3424957&titre=Dépôt à charguia 1,2026-01-31T22:16:24.494395+00:00,1.0,2500000.0,TND,TOTAL,"a vendre avec titre foncier individuel, dépôt très bien situé à charguia 1 proche mercedes-benz. charpente métallique 9 mètres de haut et 750m² de surface, 250 m² de bureaux et une allée de 300 m² plus vestiaires. emplacement stratégique.",Ariana,Charguia 1,Charguia 1,14/09/2025,03/01/2026,53117470,3,,,False,False,False,False,False,False,2500000.0
3440160,Une villa s3 avec ja,La Soukra,Location,RENT,Maisons,2 900,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3440160&titre=Une villa s3 avec jardin à la soukra,2026-01-31T22:16:25.222257+00:00,250.0,2900.0,TND,TOTAL,"a louer une villa  s3 avec jardin située  a la soukra il se comopse comme suite rez de chaussée : salon. séjour. salle à manger. cuisine équipée de plaque et hotte. salle d'eau invités. a l'étage : deux chambres à coucher  qui partagent une salle de bain. suite parentale avec dressing, salle de bain et balcon climatiseurs. chauffage central. places de voitures abrité. sondage. jardin. caméra de surveillance prix : 2900dt contacter agence villa ( agence immobilière agréée) tel : 29387777",Ariana,La Soukra,La Soukra,09/12/2025,03/01/2026,+216 29 387 777,5,,,True,True,False,False,False,True,11.6
3444145,Villa maison entrée indé,Ariana,Vente,SALE,Maisons,680 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444145&titre=Villa maison entrée indépendante et deux locaux,2026-01-31T22:16:26.071030+00:00,400.0,680000.0,TND,TOTAL,"propriété à vendre située dans un nouveau quartier de villa à raoued plage à quelques pas de la plage et du tour west gammarth garden, près de la zone touristique gammarth composé de : villa s+4 2ème maison s+2 avec entrée indépendante et jardin 2 locaux surface totale construction 400 m2 sur un terrain 249 m2 situation juridique en règle pour toute information complémentaire veuillez contacter directement le  propriétaire au 216 28 804 833(whatsapp) prix 680 mille dt",Ariana,Ariana,Ariana,03/01/2026,03/01/2026,+216 28 804 833,1,s+4,4.0,False,False,False,False,False,True,1700.0
3444144,Appartement s2    riadh,Riadh Landlous,Location,RENT,App. 1 pièc,1 500,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444144&titre=Appartement s2    riadh ref260a,2026-01-31T22:16:26.791838+00:00,110.0,1500.0,TND,TOTAL,just on time immo met à votre disposition pour la location un appartement s2 à riadh landalous. l?appartement se compose comme suit un salon deux balcon 2 chambres à coucher une cuisine équipée par () un séchoir sdb l?appartement est équipé par un chauffage central  climatisation split et des dressings une place parking avec abris pour plus d?information 29667274 ou 29667106 2 pieces.,Ariana,Riadh Landlous,Riadh Landlous,03/01/2026,03/01/2026,,5,,,True,True,False,False,False,False,13.64
3434542,Villa lyly,Hammamet,Location,RENT,Maisons,3 200,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3434542&titre=Villa lyly,2026-01-31T22:16:27.532651+00:00,320.0,3200.0,TND,TOTAL,"speranza immobilière hammamet vous propose à la location annuelle cette villa située en plein centre de hammamet. l'entrée principale s'ouvre sur un jardin verdoyant et une piscine, créant une atmosphère agréable et relaxante.au rdc, vous trouverez un salon lumineux, un séjour et une salle à manger spacieux. la cuisine est entièrement aménagée avec des éléments de rangement. ce niveau comprend également une salle d'eau.un escalier mène au 1er étage, qui abrite un espace nuit composé de deux chambres et une salle d'eau. le 2éme étage offre une chambre ,une salle d'eau et une terrasse, idéale pour profiter du plein air. de plus, un abri de voiture est inclus.",Nabeul,Hammamet,Hammamet,10/11/2025,03/01/2026,51970200,5,,,False,False,False,True,False,True,10.0
3444143,Bien idéal,El Omrane Super,Terrain,SALE,Terrain nu,300 000,03/01/2026,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3444143&titre=Bien idéal,2026-01-31T22:16:28.311647+00:00,410.0,300000.0,TND,TOTAL,duux terrains bien placé près de station métro  d'une superficie de 410+414=824 le prix nogociable.contacte ce n. 56615215,Tunis,El Omrane Superieur,El Omrane Superieur,03/01/2026,03/01/2026,+216 56 615 215,0,,,False,False,False,False,False,False,731.71
